domain,count,percent
toots.morepablo.com,1,16.666666666666664
tootsocial.com,1,16.666666666666664
totallylegit.site,1,16.666666666666664
touha.me,2,33.33333333333333
touhou.vodka,1,16.666666666666664
tpo.world,2,33.33333333333333
traboone.com,1,16.666666666666664
tranny.town,1,16.666666666666664
translunar.academy,2,33.33333333333333
trash.social,1,16.666666666666664
travnewmatic.com,2,33.33333333333333
treasuredgem.xyz,1,16.666666666666664
treehouse.systems,1,16.666666666666664
treeoflifecomic.com,2,33.33333333333333
treffler.cloud,1,16.666666666666664
tri.cash,1,16.666666666666664
tribe.net,1,16.666666666666664
trinitron.town,1,16.666666666666664
triodug.com,1,16.666666666666664
troet.cafe,1,16.666666666666664
troll.cafe,5,83.33333333333334
troplo.com,1,16.666666666666664
tropolo.com,1,16.666666666666664
trumpislovetrumpis.life,5,83.33333333333334
truthsocial.co.in,6,100.0
truthsocial.com,3,50.0
truthsocial.st,2,33.33333333333333
truthsocialpro.org,4,66.66666666666666
tube.exozy.me,1,16.666666666666664
tube.gnous.eu,1,16.666666666666664
tube.kansanvalta.org,1,16.666666666666664
tubefail.com,1,16.666666666666664
tubexer.com,1,16.666666666666664
tucson.claims,2,33.33333333333333
tumblr.com,1,16.666666666666664
tusooa.xyz,1,16.666666666666664
tv.bitma.st,1,16.666666666666664
tw.9tail.net,1,16.666666666666664
tweepsmap.com,1,16.666666666666664
tweet.pasture.moe,2,33.33333333333333
tweetbridge.kogasa.de,4,66.66666666666666
tweetbridge.mollys.social,2,33.33333333333333
tweetrans.ff15.eu,2,33.33333333333333
tweets.icu,5,83.33333333333334
tweety.icu,1,16.666666666666664
twhtv.club,1,16.666666666666664
twi.social,2,33.33333333333333
twimbir.xyz,1,16.666666666666664
twit.cryolog.in,1,16.666666666666664
twitbridge.click,2,33.33333333333333
twitiverse.com,3,50.0
twitter.1d4.us,2,33.33333333333333
twitter.activitypub.actor,3,50.0
twitter.com,1,16.666666666666664
twitter.cryobyte.net,2,33.33333333333333
twitter.dev.holtwick.de,2,33.33333333333333
twitter.doesnotexist.club,3,50.0
twitter.felixmueller.social,2,33.33333333333333
twitter.grants.cafe,2,33.33333333333333
twitter.kfem.cat,2,33.33333333333333
twitter.moxr.de,2,33.33333333333333
twitter.piriklub.eu,2,33.33333333333333
twitter.savvas.cloud,2,33.33333333333333
twitter.toots.ro,1,16.666666666666664
twitter.tresor.eyhoff.de,1,16.666666666666664
twitter.ukd.social,2,33.33333333333333
twitterbridge.jannis.rock,1,16.666666666666664
twitterbridge.mastodon.maki0419.com,2,33.33333333333333
twitterfeed.furrypaws.cc,2,33.33333333333333
twittergateway.10247.berlin,2,33.33333333333333
twiukraine.com,2,33.33333333333333
twooter.me,1,16.666666666666664
twtr.3q3.de,2,33.33333333333333
twtr.astra.lol,1,16.666666666666664
twtr.carnivore.social,2,33.33333333333333
twtr.disqordia.space,1,16.666666666666664
twtr.ingeechat.party,1,16.666666666666664
twtr.plus,6,100.0
twtr.vrij.social,3,50.0
twtr.wappie.land,1,16.666666666666664
twtrbridge.de,2,33.33333333333333
tyil.nl,3,50.0
tylerdavis.xyz,2,33.33333333333333
ua-fediland.de,5,83.33333333333334
uden.ai,1,16.666666666666664
udongein.reisen,1,16.666666666666664
udongein.xyz,3,50.0
ueberspace.de,1,16.666666666666664
uksocial.net,1,16.666666666666664
ultratumba.dynu.net,1,16.666666666666664
umbrellix.org,1,16.666666666666664
unbound.social,2,33.33333333333333
underscore.world,1,16.666666666666664
ungoverned.social,3,50.0
unilem.org,1,16.666666666666664
universeodon.com,2,33.33333333333333
unix.dog,1,16.666666666666664
unperson.us,4,66.66666666666666
unsafe.co,1,16.666666666666664
unsafe.space,5,83.33333333333334
unstoppablecode.org,1,16.666666666666664
untwitter.cf,1,16.666666666666664
unvaxxed.nl,1,16.666666666666664
ura-mstdn.com,1,16.666666666666664
urbanists.social,1,16.666666666666664
urchan.org,5,83.33333333333334
ursal.zone,5,83.33333333333334
urspringer.de,4,66.66666666666666
us.tv,1,16.666666666666664
ussr.win,1,16.666666666666664
usualsuspects.lol,3,50.0
utih.net,1,16.666666666666664
utzer.de,1,16.666666666666664
uwu.social,3,50.0
uwu.st,1,16.666666666666664
valentines.monster,1,16.666666666666664
valkyrie.world,1,16.666666666666664
vampire.estate,1,16.666666666666664
vampiremaid.cafe,2,33.33333333333333
vance.land,2,33.33333333333333
vapefam.fun,1,16.666666666666664
vara.lol,2,33.33333333333333
varis.tv,1,16.666666666666664
varishangout.com,1,16.666666666666664
varishangout.net,6,100.0
vector1.dev,1,16.666666666666664
veenus.art,4,66.66666666666666
veganism.social,2,33.33333333333333
verifiedjournalist.social,2,33.33333333333333
verita84.com,1,16.666666666666664
vern.cc,1,16.666666666666664
verumsocial.com,1,16.666666666666664
vfpmedia.com,3,50.0
video.autizmo.xyz,2,33.33333333333333
video.halle-leaks.de,1,16.666666666666664
video.nobodyhasthe.biz,1,16.666666666666664
videobit.cc,1,16.666666666666664
videofed.com,1,16.666666666666664
videoflix.co,1,16.666666666666664
videos.icum.to,1,16.666666666666664
videoshare.cc,1,16.666666666666664
vienna1.greenedgecloud.com,1,16.666666666666664
vigilante.tv,2,33.33333333333333
vile.zone,2,33.33333333333333
violence.church,3,50.0
vipgirlfriend.xxx,2,33.33333333333333
vipper.party,1,16.666666666666664
viridianpatriots.com,2,33.33333333333333
vladtepesblog.com,2,33.33333333333333
vltava.cloud,1,16.666666666666664
voice.masto.host,1,16.666666666666664
voicenews.icu,1,16.666666666666664
void.rehab,1,16.666666666666664
voidgaming.co,2,33.33333333333333
voiodgaming.co,1,16.666666666666664
voluntary.world,1,16.666666666666664
voluntaryism.club,1,16.666666666666664
vps.ovh.ca,1,16.666666666666664
vrij.social,4,66.66666666666666
vsta.org,2,33.33333333333333
vtuberfan.social,5,83.33333333333334
vtweet.live,3,50.0
vuju.com,3,50.0
vulpes.one,1,16.666666666666664
w-2.io,1,16.666666666666664
wagesofsinisdeath.com,3,50.0
waha.desupost.soy,1,16.666666666666664
waifu.club,1,16.666666666666664
waifu.social,2,33.33333333333333
waifuappreciation.club,2,33.33333333333333
waifuism.life,5,83.33333333333334
wake.st,4,66.66666666666666
warc.space,1,16.666666666666664
waskuisland.com,4,66.66666666666666
wasscher.com,1,16.666666666666664
we.1being.org,2,33.33333333333333
webl.dd0s.lol,1,16.666666666666664
weeaboo.space,4,66.66666666666666
weeb.academy,1,16.666666666666664
weebcouncil.online,1,16.666666666666664
weedis.life,1,16.666666666666664
wei.mentalswarf.com,1,16.666666666666664
welivein.eu,1,16.666666666666664
were.social,3,50.0
westernconnect.org,1,16.666666666666664
wetdry.world,1,16.666666666666664
wetfish.space,1,16.666666666666664
whatiwanttoknow.org,2,33.33333333333333
wherelinux.xyz,2,33.33333333333333
whinge.house,5,83.33333333333334
whinge.town,5,83.33333333333334
white.fly.dev,2,33.33333333333333
whitehouse.gov,1,16.666666666666664
whitehouse.org,1,16.666666666666664
whitesmokebbq.social,3,50.0
whitewomen.dog,4,66.66666666666666
whomartthou.com,1,16.666666666666664
whomst.dog,1,16.666666666666664
wideboys.org,3,50.0
wifey.dev,1,16.666666666666664
wiki-tube.de,2,33.33333333333333
wikileaks2.org,4,66.66666666666666
wilde.cloud,1,16.666666666666664
wildgeese.au,1,16.666666666666664
willtrade.org,4,66.66666666666666
wintermute.fr.to,1,16.666666666666664
wire.garden,1,16.666666666666664
wired.socotrine.com,1,16.666666666666664
witches.live,3,50.0
withbrains.com,1,16.666666666666664
wizard.casa,1,16.666666666666664
wizzzard.online,1,16.666666666666664
wogan.im,1,16.666666666666664
wolfballs.com,1,16.666666666666664
wolfballs.xyz,1,16.666666666666664
wolfgirl.bar,6,100.0
wolfie.pw,2,33.33333333333333
woln.eu,2,33.33333333333333
womyns.land,1,16.666666666666664
woof.foxxo.gay,2,33.33333333333333
woof.group,1,16.666666666666664
woofer.alfter.us,2,33.33333333333333
workers.dev,3,50.0
worm.pink,5,83.33333333333334
wowana.me,1,16.666666666666664
wreck.rocks,3,50.0
write.wtf,1,16.666666666666664
writehere.is,3,50.0
wrongthink.net,1,16.666666666666664
wurm.host,2,33.33333333333333
wuwox.com,1,16.666666666666664
www.banepo.st,1,16.666666666666664
www.canberrasocial.net,1,16.666666666666664
www.writehere.is,1,16.666666666666664
wxcafe.net,1,16.666666666666664
wxw.moe,5,83.33333333333334
wysteriary.art,1,16.666666666666664
x0f.org,2,33.33333333333333
xaetacore.net,3,50.0
xcess.one,2,33.33333333333333
xenofem.me,4,66.66666666666666
xenolove.win,1,16.666666666666664
xhais.love,5,83.33333333333334
xiii.ch,1,16.666666666666664
xmrposter.club,2,33.33333333333333
xn--6r8h.tk,1,16.666666666666664
xn--80aa2ajy.xn--p1acf,1,16.666666666666664
xn--p1abe3d-xn--80asehdb,1,16.666666666666664
xn--p1abe3d.xn--80asehdb,4,66.66666666666666
xn--rtta-qoa.nu,1,16.666666666666664
xscape.top,4,66.66666666666666
xxxtumbir.org,1,16.666666666666664
xxxtumblr.org,1,16.666666666666664
xxxxxxxxxx.xxx,1,16.666666666666664
xynthxolarxylia.xyz,1,16.666666666666664
yams.lol,3,50.0
yandere.cc,1,16.666666666666664
yang.social,1,16.666666666666664
yass.ee,1,16.666666666666664
yeahnahcunt.club,1,16.666666666666664
yelvington.com,1,16.666666666666664
yeshuafreedom.com,2,33.33333333333333
yggdrasil.social,6,100.0
yiff.rocks,1,16.666666666666664
ymkml.online,1,16.666666666666664
ynotnetwork.com,1,16.666666666666664
yokai.cafe,1,16.666666666666664
yorishiro.space,1,16.666666666666664
youjo.love,6,100.0
youkai.town,1,16.666666666666664
yuga.surf,1,16.666666666666664
yukioke.com,3,50.0
yunyun.moe,1,16.666666666666664
yuriposter.club,1,16.666666666666664
yuukosan.xyz,1,16.666666666666664
z0ne.moe,1,16.666666666666664
z0ne.social,2,33.33333333333333
zcri.dev,1,16.666666666666664
zedsocial.ca,2,33.33333333333333
zefirchik.xyz,1,16.666666666666664
zeonet.xyz,1,16.666666666666664
zerohack.xyz,1,16.666666666666664
zetamu.club,3,50.0
zholnay.name,1,16.666666666666664
zhub.link,2,33.33333333333333
zip2.social,1,16.666666666666664
zipblr.com,1,16.666666666666664
zokni.xyz,2,33.33333333333333
zombiecats.run,2,33.33333333333333
zoomer.photography,3,50.0
zov.oti.st,1,16.666666666666664
zwezo.o-k-i.net,4,66.66666666666666
zyzzsupremacy.xyz,2,33.33333333333333
zztails.gay,5,83.33333333333334
zztails.online,2,33.33333333333333
zztails.wrf,1,16.666666666666664
zztails.wtf,1,16.666666666666664
